Row ID,Pokemon ID,Name,Variation,Variation Sort,Family,Special,National,GO,GO Regional,Has Shiny,Region,Region Sort,Box,Slot,Row,Column,Obtained,Icon URL,Icon
645,stoutland,Stoutland,,,Lillipup,,0508,TRUE,FALSE,TRUE,Unova,5,22,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0508.png,
646,purrloin,Purrloin,,,Purrloin,,0509,TRUE,FALSE,TRUE,Unova,5,22,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0509.png,
647,liepard,Liepard,,,Purrloin,,0510,TRUE,FALSE,TRUE,Unova,5,22,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0510.png,
648,pansage,Pansage,,,Pansage,,0511,TRUE,TRUE,TRUE,Unova,5,22,18,3,6,FALSE,https://pokejungle.net/sprites/shiny/0511.png,
649,simisage,Simisage,,,Pansage,,0512,TRUE,TRUE,TRUE,Unova,5,22,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0512.png,
650,pansear,Pansear,,,Pansear,,0513,TRUE,TRUE,TRUE,Unova,5,22,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0513.png,
651,simisear,Simisear,,,Pansear,,0514,TRUE,TRUE,TRUE,Unova,5,22,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0514.png,
652,panpour,Panpour,,,Panpour,,0515,TRUE,TRUE,TRUE,Unova,5,22,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0515.png,
653,simipour,Simipour,,,Panpour,,0516,TRUE,TRUE,TRUE,Unova,5,22,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0516.png,
654,munna,Munna,,,Munna,,0517,TRUE,FALSE,TRUE,Unova,5,22,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0517.png,
655,musharna,Musharna,,,Munna,,0518,TRUE,FALSE,TRUE,Unova,5,22,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0518.png,
656,pidove,Pidove,,,Pidove,,0519,TRUE,FALSE,TRUE,Unova,5,22,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0519.png,
657,tranquill,Tranquill,,,Pidove,,0520,TRUE,FALSE,TRUE,Unova,5,22,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0520.png,
658,unfezant-male,Unfezant,Male,1,Pidove,,0521,TRUE,FALSE,TRUE,Unova,5,22,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0521.png,
659,unfezant-female,Unfezant,Female,2,Pidove,,0521,TRUE,FALSE,TRUE,Unova,5,22,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0521-f.png,
660,blitzle,Blitzle,,,Blitzle,,0522,TRUE,FALSE,TRUE,Unova,5,22,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0522.png,
661,zebstrika,Zebstrika,,,Blitzle,,0523,TRUE,FALSE,TRUE,Unova,5,23,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0523.png,
662,roggenrola,Roggenrola,,,Roggenrola,,0524,TRUE,FALSE,TRUE,Unova,5,23,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0524.png,
663,boldore,Boldore,,,Roggenrola,,0525,TRUE,FALSE,TRUE,Unova,5,23,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0525.png,
664,gigalith,Gigalith,,,Roggenrola,,0526,TRUE,FALSE,TRUE,Unova,5,23,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0526.png,
665,woobat,Woobat,,,Woobat,,0527,TRUE,FALSE,TRUE,Unova,5,23,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0527.png,
666,swoobat,Swoobat,,,Woobat,,0528,TRUE,FALSE,TRUE,Unova,5,23,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0528.png,
667,drilbur,Drilbur,,,Drilbur,,0529,TRUE,FALSE,TRUE,Unova,5,23,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0529.png,
668,excadrill,Excadrill,,,Drilbur,,0530,TRUE,FALSE,TRUE,Unova,5,23,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0530.png,
669,audino,Audino,,,Audino,,0531,TRUE,FALSE,TRUE,Unova,5,23,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0531.png,
670,timburr,Timburr,,,Timburr,,0532,TRUE,FALSE,TRUE,Unova,5,23,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0532.png,
671,gurdurr,Gurdurr,,,Timburr,,0533,TRUE,FALSE,TRUE,Unova,5,23,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0533.png,
672,conkeldurr,Conkeldurr,,,Timburr,,0534,TRUE,FALSE,TRUE,Unova,5,23,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0534.png,
673,tympole,Tympole,,,Tympole,,0535,TRUE,FALSE,TRUE,Unova,5,23,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0535.png,
674,palpitoad,Palpitoad,,,Tympole,,0536,TRUE,FALSE,TRUE,Unova,5,23,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0536.png,
675,seismitoad,Seismitoad,,,Tympole,,0537,TRUE,FALSE,TRUE,Unova,5,23,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0537.png,
676,throh,Throh,,,Throh,,0538,TRUE,TRUE,TRUE,Unova,5,23,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0538.png,
677,sawk,Sawk,,,Sawk,,0539,TRUE,TRUE,TRUE,Unova,5,23,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0539.png,
678,sewaddle,Sewaddle,,,Sewaddle,,0540,TRUE,FALSE,TRUE,Unova,5,23,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0540.png,
679,swadloon,Swadloon,,,Sewaddle,,0541,TRUE,FALSE,TRUE,Unova,5,23,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0541.png,
680,leavanny,Leavanny,,,Sewaddle,,0542,TRUE,FALSE,TRUE,Unova,5,23,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0542.png,
681,venipede,Venipede,,,Venipede,,0543,TRUE,FALSE,TRUE,Unova,5,23,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0543.png,
682,whirlipede,Whirlipede,,,Venipede,,0544,TRUE,FALSE,TRUE,Unova,5,23,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0544.png,
683,scolipede,Scolipede,,,Venipede,,0545,TRUE,FALSE,TRUE,Unova,5,23,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0545.png,
684,cottonee,Cottonee,,,Cottonee,,0546,TRUE,FALSE,TRUE,Unova,5,23,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0546.png,
685,whimsicott,Whimsicott,,,Cottonee,,0547,TRUE,FALSE,TRUE,Unova,5,23,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0547.png,
686,petilil,Petilil,,,Petilil,,0548,TRUE,FALSE,TRUE,Unova,5,23,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0548.png,
687,lilligant,Lilligant,,1,Petilil,,0549,TRUE,FALSE,TRUE,Unova,5,23,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0549.png,
688,basculin-red-stripe,Basculin,Red Stripe,1,Basculin,,0550,FALSE,TRUE,TRUE,Unova,5,23,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0550.png,
689,basculin-blue-stripe,Basculin,Blue Stripe,2,Basculin,,0550,FALSE,TRUE,TRUE,Unova,5,23,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0550-1.png,
690,sandile,Sandile,,,Sandile,,0551,TRUE,FALSE,TRUE,Unova,5,23,30,5,6,FALSE,https://pokejungle.net/sprites/shiny/0551.png,
691,krokorok,Krokorok,,,Sandile,,0552,TRUE,FALSE,TRUE,Unova,5,24,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0552.png,
692,krookodile,Krookodile,,,Sandile,,0553,TRUE,FALSE,TRUE,Unova,5,24,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0553.png,
693,darumaka,Darumaka,,1,Darumaka,,0554,TRUE,FALSE,TRUE,Unova,5,24,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0554.png,
694,darmanitan,Darmanitan,,1,Darumaka,,0555,TRUE,FALSE,TRUE,Unova,5,24,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0555.png,
695,maractus,Maractus,,,Maractus,,0556,TRUE,TRUE,TRUE,Unova,5,24,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0556.png,
696,dwebble,Dwebble,,,Dwebble,,0557,TRUE,FALSE,TRUE,Unova,5,24,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0557.png,
697,crustle,Crustle,,,Dwebble,,0558,TRUE,FALSE,TRUE,Unova,5,24,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0558.png,
698,scraggy,Scraggy,,,Scraggy,,0559,TRUE,FALSE,TRUE,Unova,5,24,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0559.png,
699,scrafty,Scrafty,,,Scraggy,,0560,TRUE,FALSE,TRUE,Unova,5,24,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0560.png,
700,sigilyph,Sigilyph,,,Sigilyph,,0561,TRUE,TRUE,TRUE,Unova,5,24,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0561.png,
701,yamask,Yamask,,1,Yamask,,0562,TRUE,FALSE,TRUE,Unova,5,24,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0562.png,
702,cofagrigus,Cofagrigus,,,Yamask,,0563,TRUE,FALSE,TRUE,Unova,5,24,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0563.png,
703,tirtouga,Tirtouga,,,Tirtouga,,0564,TRUE,FALSE,TRUE,Unova,5,24,13,3,1,FALSE,https://pokejungle.net/sprites/shiny/0564.png,
704,carracosta,Carracosta,,,Tirtouga,,0565,TRUE,FALSE,TRUE,Unova,5,24,14,3,2,FALSE,https://pokejungle.net/sprites/shiny/0565.png,
705,archen,Archen,,,Archen,,0566,TRUE,FALSE,TRUE,Unova,5,24,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0566.png,
706,archeops,Archeops,,,Archen,,0567,TRUE,FALSE,TRUE,Unova,5,24,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0567.png,
707,trubbish,Trubbish,,,Trubbish,,0568,TRUE,FALSE,TRUE,Unova,5,24,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0568.png,
708,garbodor,Garbodor,,,Trubbish,,0569,TRUE,FALSE,TRUE,Unova,5,24,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0569.png,
709,zorua,Zorua,,1,Zorua,,0570,TRUE,FALSE,TRUE,Unova,5,24,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0570.png,
710,zoroark,Zoroark,,1,Zorua,,0571,TRUE,FALSE,TRUE,Unova,5,24,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0571.png,
711,minccino,Minccino,,,Minccino,,0572,TRUE,FALSE,TRUE,Unova,5,24,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0572.png,
712,cinccino,Cinccino,,,Minccino,,0573,TRUE,FALSE,TRUE,Unova,5,24,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0573.png,
713,gothita,Gothita,,,Gothita,,0574,TRUE,FALSE,TRUE,Unova,5,24,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0574.png,
714,gothorita,Gothorita,,,Gothita,,0575,TRUE,FALSE,TRUE,Unova,5,24,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0575.png,
715,gothitelle,Gothitelle,,,Gothita,,0576,TRUE,FALSE,TRUE,Unova,5,24,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0576.png,
716,solosis,Solosis,,,Solosis,,0577,TRUE,FALSE,TRUE,Unova,5,24,26,5,2,FALSE,https://pokejungle.net/sprites/shiny/0577.png,
717,duosion,Duosion,,,Solosis,,0578,TRUE,FALSE,TRUE,Unova,5,24,27,5,3,FALSE,https://pokejungle.net/sprites/shiny/0578.png,
718,reuniclus,Reuniclus,,,Solosis,,0579,TRUE,FALSE,TRUE,Unova,5,24,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0579.png,
719,ducklett,Ducklett,,,Ducklett,,0580,TRUE,FALSE,TRUE,Unova,5,24,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0580.png,
720,swanna,Swanna,,,Ducklett,,0581,TRUE,FALSE,TRUE,Unova,5,24,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0581.png,
721,vanillite,Vanillite,,,Vanillite,,0582,TRUE,FALSE,TRUE,Unova,5,25,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0582.png,
722,vanillish,Vanillish,,,Vanillite,,0583,TRUE,FALSE,TRUE,Unova,5,25,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0583.png,
723,vanilluxe,Vanilluxe,,,Vanillite,,0584,TRUE,FALSE,TRUE,Unova,5,25,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0584.png,
724,deerling-spring,Deerling,Spring,1,Deerling,,0585,TRUE,FALSE,TRUE,Unova,5,25,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0585.png,
725,deerling-summer,Deerling,Summer,2,Deerling,,0585,TRUE,FALSE,TRUE,Unova,5,25,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0585-1.png,
726,deerling-autumn,Deerling,Autumn,3,Deerling,,0585,TRUE,FALSE,TRUE,Unova,5,25,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0585-2.png,
727,deerling-winter,Deerling,Winter,4,Deerling,,0585,TRUE,FALSE,TRUE,Unova,5,25,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0585-3.png,
728,sawsbuck-spring,Sawsbuck,Spring,1,Deerling,,0586,TRUE,FALSE,TRUE,Unova,5,25,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0586.png,
729,sawsbuck-summer,Sawsbuck,Summer,2,Deerling,,0586,TRUE,FALSE,TRUE,Unova,5,25,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0586-1.png,
730,sawsbuck-autumn,Sawsbuck,Autumn,3,Deerling,,0586,TRUE,FALSE,TRUE,Unova,5,25,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0586-2.png,
731,sawsbuck-winter,Sawsbuck,Winter,4,Deerling,,0586,TRUE,FALSE,TRUE,Unova,5,25,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0586-3.png,
732,emolga,Emolga,,,Emolga,,0587,TRUE,FALSE,TRUE,Unova,5,25,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0587.png,
733,karrablast,Karrablast,,,Karrablast,,0588,TRUE,FALSE,TRUE,Unova,5,25,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0588.png,
734,escavalier,Escavalier,,,Karrablast,,0589,TRUE,FALSE,TRUE,Unova,5,25,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0589.png,
735,foongus,Foongus,,,Foongus,,0590,TRUE,FALSE,TRUE,Unova,5,25,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0590.png,
736,amoonguss,Amoonguss,,,Foongus,,0591,TRUE,FALSE,TRUE,Unova,5,25,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0591.png,
737,frillish-male,Frillish,Male,1,Frillish,,0592,TRUE,FALSE,TRUE,Unova,5,25,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0592.png,
738,frillish-female,Frillish,Female,2,Frillish,,0592,TRUE,FALSE,TRUE,Unova,5,25,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0592-f.png,
739,jellicent-male,Jellicent,Male,1,Frillish,,0593,TRUE,FALSE,TRUE,Unova,5,25,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0593.png,
740,jellicent-female,Jellicent,Female,2,Frillish,,0593,TRUE,FALSE,TRUE,Unova,5,25,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0593-f.png,
741,alomomola,Alomomola,,,Alomomola,,0594,TRUE,FALSE,TRUE,Unova,5,25,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0594.png,
742,joltik,Joltik,,,Joltik,,0595,TRUE,FALSE,TRUE,Unova,5,25,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0595.png,
743,galvantula,Galvantula,,,Joltik,,0596,TRUE,FALSE,TRUE,Unova,5,25,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0596.png,
744,ferroseed,Ferroseed,,,Ferroseed,,0597,TRUE,FALSE,TRUE,Unova,5,25,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0597.png,
745,ferrothorn,Ferrothorn,,,Ferroseed,,0598,TRUE,FALSE,TRUE,Unova,5,25,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0598.png,
746,klink,Klink,,,Klink,,0599,TRUE,FALSE,TRUE,Unova,5,25,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0599.png,
747,klang,Klang,,,Klink,,0600,TRUE,FALSE,TRUE,Unova,5,25,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0600.png,
748,klinklang,Klinklang,,,Klink,,0601,TRUE,FALSE,TRUE,Unova,5,25,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0601.png,
749,tynamo,Tynamo,,,Tynamo,,0602,TRUE,FALSE,TRUE,Unova,5,25,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0602.png,
750,eelektrik,Eelektrik,,,Tynamo,,0603,TRUE,FALSE,TRUE,Unova,5,25,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0603.png,
751,eelektross,Eelektross,,,Tynamo,,0604,TRUE,FALSE,TRUE,Unova,5,26,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0604.png,
752,elgyem,Elgyem,,,Elgyem,,0605,TRUE,FALSE,TRUE,Unova,5,26,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0605.png,
753,beheeyem,Beheeyem,,,Elgyem,,0606,TRUE,FALSE,TRUE,Unova,5,26,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0606.png,
754,litwick,Litwick,,,Litwick,,0607,TRUE,FALSE,TRUE,Unova,5,26,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0607.png,
755,lampent,Lampent,,,Litwick,,0608,TRUE,FALSE,TRUE,Unova,5,26,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0608.png,
756,chandelure,Chandelure,,,Litwick,,0609,TRUE,FALSE,TRUE,Unova,5,26,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0609.png,
757,axew,Axew,,,Axew,,0610,TRUE,FALSE,TRUE,Unova,5,26,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0610.png,
758,fraxure,Fraxure,,,Axew,,0611,TRUE,FALSE,TRUE,Unova,5,26,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0611.png,
759,haxorus,Haxorus,,,Axew,,0612,TRUE,FALSE,TRUE,Unova,5,26,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0612.png,
760,cubchoo,Cubchoo,,,Cubchoo,,0613,TRUE,FALSE,TRUE,Unova,5,26,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0613.png,
761,beartic,Beartic,,,Cubchoo,,0614,TRUE,FALSE,TRUE,Unova,5,26,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0614.png,
762,cryogonal,Cryogonal,,,Cryogonal,,0615,TRUE,FALSE,TRUE,Unova,5,26,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0615.png,
763,shelmet,Shelmet,,,Shelmet,,0616,TRUE,FALSE,TRUE,Unova,5,26,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0616.png,
764,accelgor,Accelgor,,,Shelmet,,0617,TRUE,FALSE,TRUE,Unova,5,26,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0617.png,
765,stunfisk,Stunfisk,,1,Stunfisk,,0618,TRUE,FALSE,TRUE,Unova,5,26,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0618.png,
766,mienfoo,Mienfoo,,,Mienfoo,,0619,TRUE,FALSE,TRUE,Unova,5,26,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0619.png,
767,mienshao,Mienshao,,,Mienfoo,,0620,TRUE,FALSE,TRUE,Unova,5,26,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0620.png,
768,druddigon,Druddigon,,,Druddigon,,0621,TRUE,FALSE,TRUE,Unova,5,26,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0621.png,
769,golett,Golett,,,Golett,,0622,TRUE,FALSE,TRUE,Unova,5,26,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0622.png,
770,golurk,Golurk,,,Golett,,0623,TRUE,FALSE,TRUE,Unova,5,26,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0623.png,
771,pawniard,Pawniard,,,Pawniard,,0624,TRUE,FALSE,TRUE,Unova,5,26,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0624.png,
772,bisharp,Bisharp,,,Pawniard,,0625,TRUE,FALSE,TRUE,Unova,5,26,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0625.png,
773,bouffalant,Bouffalant,,,Bouffalant,,0626,TRUE,TRUE,TRUE,Unova,5,26,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0626.png,
774,rufflet,Rufflet,,,Rufflet,,0627,TRUE,FALSE,TRUE,Unova,5,26,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0627.png,
775,braviary,Braviary,,1,Rufflet,,0628,TRUE,FALSE,TRUE,Unova,5,26,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0628.png,
776,vullaby,Vullaby,,,Vullaby,,0629,TRUE,FALSE,TRUE,Unova,5,26,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0629.png,
777,mandibuzz,Mandibuzz,,,Vullaby,,0630,TRUE,FALSE,TRUE,Unova,5,26,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0630.png,
778,heatmor,Heatmor,,,Heatmor,,0631,TRUE,TRUE,TRUE,Unova,5,26,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0631.png,
779,durant,Durant,,,Durant,,0632,TRUE,TRUE,TRUE,Unova,5,26,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0632.png,
780,deino,Deino,,,Deino,,0633,TRUE,FALSE,TRUE,Unova,5,26,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0633.png,
781,zweilous,Zweilous,,,Deino,,0634,TRUE,FALSE,TRUE,Unova,5,27,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0634.png,
782,hydreigon,Hydreigon,,,Deino,,0635,TRUE,FALSE,TRUE,Unova,5,27,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0635.png,
783,larvesta,Larvesta,,,Larvesta,,0636,TRUE,FALSE,TRUE,Unova,5,27,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0636.png,
784,volcarona,Volcarona,,,Larvesta,,0637,TRUE,FALSE,TRUE,Unova,5,27,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0637.png,
785,cobalion,Cobalion,,,Cobalion,Legendary,0638,TRUE,FALSE,TRUE,Unova,5,27,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0638.png,
786,terrakion,Terrakion,,,Terrakion,Legendary,0639,TRUE,FALSE,TRUE,Unova,5,27,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0639.png,
787,virizion,Virizion,,,Virizion,Legendary,0640,TRUE,FALSE,TRUE,Unova,5,27,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0640.png,
788,tornadus-incarnate,Tornadus,Incarnate,1,Tornadus,Legendary,0641,TRUE,FALSE,TRUE,Unova,5,27,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0641.png,
789,tornadus-therian,Tornadus,Therian,2,Tornadus,Legendary,0641,TRUE,FALSE,TRUE,Unova,5,27,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0641-1.png,
790,thundurus-incarnate,Thundurus,Incarnate,1,Thundurus,Legendary,0642,TRUE,FALSE,TRUE,Unova,5,27,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0642.png,
791,thundurus-therian,Thundurus,Therian,2,Thundurus,Legendary,0642,TRUE,FALSE,TRUE,Unova,5,27,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0642-1.png,
792,reshiram,Reshiram,,,Reshiram,Legendary,0643,TRUE,FALSE,TRUE,Unova,5,27,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0643.png,
793,zekrom,Zekrom,,,Zekrom,Legendary,0644,TRUE,FALSE,TRUE,Unova,5,27,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0644.png,
794,landorus-incarnate,Landorus,Incarnate,1,Landorus,Legendary,0645,TRUE,FALSE,TRUE,Unova,5,27,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0645.png,
795,landorus-therian,Landorus,Therian,2,Landorus,Legendary,0645,TRUE,FALSE,TRUE,Unova,5,27,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0645-1.png,
796,kyurem,Kyurem,,,Kyurem,Legendary,0646,TRUE,FALSE,TRUE,Unova,5,27,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0646.png,
797,keldeo,Keldeo,,1,Keldeo,Mythical,0647,FALSE,FALSE,FALSE,Unova,5,27,17,3,5,TRUE,,
798,keldeo-resolute,Keldeo,Resolute,2,Keldeo,Mythical,0647,FALSE,FALSE,FALSE,Unova,5,27,18,3,6,FALSE,,
799,meloetta,Meloetta,,,Meloetta,Mythical,0648,TRUE,FALSE,TRUE,Unova,5,27,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0648.png,
800,genesect,Genesect,,,Genesect,Mythical,0649,TRUE,FALSE,TRUE,Unova,5,27,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0649.png,
801,chespin,Chespin,,,Chespin,Starter,0650,TRUE,FALSE,TRUE,Kalos,6,27,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0650.png,
802,quilladin,Quilladin,,,Chespin,Starter,0651,TRUE,FALSE,TRUE,Kalos,6,27,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0651.png,
803,chesnaught,Chesnaught,,,Chespin,Starter,0652,TRUE,FALSE,TRUE,Kalos,6,27,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0652.png,
804,fennekin,Fennekin,,,Fennekin,Starter,0653,TRUE,FALSE,TRUE,Kalos,6,27,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0653.png,
805,braixen,Braixen,,,Fennekin,Starter,0654,TRUE,FALSE,TRUE,Kalos,6,27,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0654.png,
806,delphox,Delphox,,,Fennekin,Starter,0655,TRUE,FALSE,TRUE,Kalos,6,27,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0655.png,
807,froakie,Froakie,,,Froakie,Starter,0656,TRUE,FALSE,TRUE,Kalos,6,27,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0656.png,
808,frogadier,Frogadier,,,Froakie,Starter,0657,TRUE,FALSE,TRUE,Kalos,6,27,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0657.png,
809,greninja,Greninja,,1,Froakie,Starter,0658,TRUE,FALSE,TRUE,Kalos,6,27,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0658.png,
810,bunnelby,Bunnelby,,,Bunnelby,,0659,TRUE,FALSE,TRUE,Kalos,6,27,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0659.png,
